Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2024,7,1,     0.6,     0.6,     0.6,     0.6,    28.1,    31.1,    26.1,     7.6,    20.2
East Coast Parkway,2024,7,2,     1.2,     0.4,     0.8,     1.0,    29.3,    30.7,    27.7,    10.9,    24.1
East Coast Parkway,2024,7,3,     2.6,     2.6,     2.6,     2.6,    29.4,    31.1,    25.9,    14.6,    39.3
East Coast Parkway,2024,7,4,     0.0,     0.0,     0.0,     0.0,    29.5,    30.6,    28.3,    17.2,    54.1
East Coast Parkway,2024,7,5,     0.0,     0.0,     0.0,     0.0,    29.1,    30.9,    27.4,     7.6,    43.5
East Coast Parkway,2024,7,6,     0.2,     0.2,     0.2,     0.2,    28.8,    30.1,    27.2,     9.3,    24.1
East Coast Parkway,2024,7,7,     0.4,     0.4,     0.4,     0.4,    28.5,    29.6,    26.4,    11.8,    33.5
East Coast Parkway,2024,7,8,     5.6,     1.8,     3.0,     4.2,    27.9,    29.3,    25.9,    11.0,    33.9
East Coast Parkway,2024,7,9,     0.6,     0.6,     0.6,     0.6,    28.4,    29.8,    25.9,    12.8,    45.7
East Coast Parkway,2024,7,10,     0.2,     0.2,     0.2,     0.2,    28.8,    29.8,    25.7,    13.8,    54.8
East Coast Parkway,2024,7,11,     0.0,     0.0,     0.0,     0.0,    29.2,    30.2,    28.4,    19.7,    35.2
East Coast Parkway,2024,7,12,    19.6,    15.8,    17.2,    17.8,    27.9,    30.1,    24.1,    13.4,    39.6
East Coast Parkway,2024,7,13,     0.0,     0.0,     0.0,     0.0,    29.1,    30.8,    26.0,    13.9,    31.3
East Coast Parkway,2024,7,14,     0.0,     0.0,     0.0,     0.0,    29.4,    30.8,    28.2,    15.7,    34.3
East Coast Parkway,2024,7,15,     0.0,     0.0,     0.0,     0.0,    29.6,    30.8,    28.6,    18.9,    34.3
East Coast Parkway,2024,7,16,     0.0,     0.0,     0.0,     0.0,    29.4,    30.5,    28.6,    20.4,    39.6
East Coast Parkway,2024,7,17,     0.0,     0.0,     0.0,     0.0,    29.4,    30.6,    28.1,    17.1,    45.0
East Coast Parkway,2024,7,18,     0.0,     0.0,     0.0,     0.0,    29.6,-,-,-,-
East Coast Parkway,2024,7,19,     0.0,     0.0,     0.0,     0.0,    29.8,-,-,-,-
East Coast Parkway,2024,7,20,     0.0,     0.0,     0.0,     0.0,    29.8,    31.1,    28.8,    18.4,    33.9
East Coast Parkway,2024,7,21,     0.0,     0.0,     0.0,     0.0,    29.8,    31.0,    28.9,    18.8,    32.8
East Coast Parkway,2024,7,22,     0.0,     0.0,     0.0,     0.0,    29.8,    31.3,    29.0,    18.3,    31.3
East Coast Parkway,2024,7,23,     0.0,     0.0,     0.0,     0.0,    29.7,    31.5,    28.9,    15.6,    32.0
East Coast Parkway,2024,7,24,     0.0,     0.0,     0.0,     0.0,    29.7,    31.0,    28.6,    16.3,    33.2
East Coast Parkway,2024,7,25,     0.0,     0.0,     0.0,     0.0,    29.7,    31.0,    28.5,    17.7,    37.8
East Coast Parkway,2024,7,26,     0.0,     0.0,     0.0,     0.0,    29.8,    31.3,    28.8,    20.3,    32.8
East Coast Parkway,2024,7,27,     0.0,     0.0,     0.0,     0.0,    29.7,    31.3,    28.9,    19.1,    30.9
East Coast Parkway,2024,7,28,     0.0,     0.0,     0.0,     0.0,    29.8,    31.3,    28.7,    19.8,    40.7
East Coast Parkway,2024,7,29,     0.0,     0.0,     0.0,     0.0,    29.8,    31.0,    28.8,    19.1,    33.9
East Coast Parkway,2024,7,30,     0.0,     0.0,     0.0,     0.0,    29.6,    31.2,    28.2,    15.5,    34.6
East Coast Parkway,2024,7,31,     0.0,     0.0,     0.0,     0.0,    28.9,    31.6,    26.8,    14.6,    37.4
